Record ID,Company name,Type,POS System,Parent Company,Associated Company,Company Domain Name,Category,Location City,Borough,Company owner,Create Date,Onboarding & Account Manager,Postal Code,Priority,Last Contacted,Segment,Neighborhood,Lifecycle Stage,Reservation System,Number of Associated Deals,Number of Associated Contacts,Associated Company IDs,Address
21112153863,Trad Room,Live Partner,,21614970137.0,Trad Room / Cotra,tradroombk.com,BB1,New York,Stuyvesant Heights,Maddie Weber,2024-04-24 15:45,,11233,P1,2024-08-02 17:28,,,Partner,,1.0,7.0,21614970137,"266 Malcolm X Blvd, Brooklyn, NY 11233, USA"
20442478857,Little Prince,Live Partner,Toast,21613786036.0,Price Street Hospitality,littlepiecompany.com,BB1,New York,Soho,Maddie Weber,2024-04-24 15:45,Rachel Shapiro,10036,P0,2024-07-02 14:20,,Soho,Partner,,1.0,10.0,21613786036,"199 Prince St, New York, NY 10012, USA"
20442762853,Falansai,Live Partner,Toast,20791100173.0,Falansai,falansai.com,BB1,New York,Bushwick,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11237,,2024-07-23 17:43,,Bushwick,Partner,Resy,1.0,7.0,20791100173,"112 Harrison Pl, Brooklyn, NY 11237, USA"
20442387100,Crown Shy,Live Partner,Toast,21613804062.0,SAGA Hospitality Group,crownshy.nyc,BB1,New York,Financial District,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10005,P0,2024-06-12 11:45,,Financial District,Partner,Resy,1.0,9.0,21613804062,"70 Pine St Ground Floor, New York, NY 10005, USA"
20442244745,Virginia’s,Live Partner,Toast,20790912289.0,Virginia’s,virginiasnyc.com,BB1,New York,East Village,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10009,,2024-07-30 22:36,,East Village,Partner,,1.0,1.0,20790912289,"200 E 3rd St, New York, NY 10009, USA"
20442828213,Bird Dog,Live Partner,Square,20791075723.0,Bird Dog,birddognyc.com,BB1,New York,West Village,Colin Camac,2024-04-24 15:45,Rachel Shapiro,,P1,2024-07-16 12:56,,West Village,Partner,Resy,1.0,5.0,20791075723,"525 Hudson St, New York, NY 10014, USA"
20439492772,Emily Brooklyn,Live Partner,,21615134885.0,Pizza Loves Emily Group,pizzalovesemily.com,BB1,New York,Clinton Hill,Colin Camac,2024-04-24 15:45,,11238,P1,,Multi Unit (1-5),,Partner,,1.0,10.0,21615134885,"919 Fulton St, Brooklyn, NY 11238, USA"
20442549087,Bananas,Live Partner,Square,21614982967.0,Morgenstern's,morgensternsbananas.com,BB2,New York,Manhattan,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10002,P1,,,,Partner,Other (see below),1.0,1.0,21614982967,"2 Rivington St, New York, NY 10002, USA"
20442888506,Piccolo Angolo,Live Partner,,20791162197.0,Piccolo Angolo,piccoloangolo.com,BB1,New York,West Village,Colin Camac,2024-04-24 15:45,,10014,P1,,,West Village,Partner,Resy,1.0,0.0,20791162197,"621 Hudson St, New York, NY 10014, USA"
20442779248,Smith & Mills Rock Center,Live Partner,,22141786413.0,Rockefeller Center Group,smithandmills.com,BB1,,Manhattan,Colin Camac,2024-04-24 15:45,,10013,,,,,Partner,,2.0,3.0,22141786413,"71 N Moore St, New York, NY 10013, USA"
20442478768,Rosemary's West,Live Partner,Toast,20656250514.0,Casa Nela,rosemarysnyc.com,BB1,New York,West Village,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10011,P1,2024-05-31 18:06,,East Village,Partner,,1.0,3.0,20656250514,"350 1st Ave., New York, NY 10010, USA"
20442195001,Canal Street Market,Live Partner,Other (please add in account notes),20791069838.0,Canal Street Market,canalstreet.market,"BB2, BB4",New York,Chinatown,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10013,,2024-08-05 21:24,,Chinatown,Partner,Other (see below),1.0,3.0,20791069838,"265 Canal St, New York, NY 10013, USA"
20442113336,Pilot,Live Partner,,21615026094.0,Crew,crewny.com,BB1,New York,Tribeca,Colin Camac,2024-04-24 15:45,,10013,P1,2024-08-02 15:32,,Tribeca,Partner,,1.0,3.0,21615026094,"Canal Street, NY 10013, USA"
20442387082,Mishik,Live Partner,Toast,20791162185.0,Mishik,mishiknyc.com,BB1,New York,West Village,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10013,,,,West Village,Partner,Resy,1.0,2.0,20791162185,"259A Hudson St, New York, NY 10013, USA"
20442490650,Saigon Social,Live Partner,Toast,20791016247.0,Saigon Social,saigonsocialnyc.com,BB1,New York,LES,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10002,P1,2024-07-26 09:08,,LES,Partner,Resy,1.0,2.0,20791016247,"172 Orchard St, New York, NY 10002, USA"
20442194998,Crif Dogs,Live Partner,Toast,21615005327.0,Crif Dogs / PDT Group,crifdogs.com,BB2,New York,Manhattan,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10009,P0,,,,Partner,,1.0,3.0,21615005327,"113 St Marks Pl, New York, NY 10009, USA"
20442855587,Spring Cafe New York,Live Partner,Toast,20790803550.0,Spring Cafe New York,springcafeaspen.com,BB2,New York,Greenwich Village,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10012,P0,2024-08-01 11:27,,Greenwich Village,Partner,Other (see below),1.0,2.0,20790803550,"153d Centre St, New York, NY 10013, USA"
20442525759,Nom Wah Nolita,Live Partner,Toast,21613610801.0,Nom Wah Group,nomwah.com,BB2,New York,LES,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10012,P1,2024-08-06 08:01,,Chelsea,Partner,,1.0,4.0,21613610801,"10 Kenmare St, New York, NY 10012, USA"
20442154856,Fish Cheeks,Live Partner,Toast,21613759538.0,Fish Cheeks / Bangkok Supper Club Group,fishcheeksnyc.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10012,P0,,,,Partner,Resy,1.0,7.0,21613759538,"55 Bond St, New York, NY 10012, USA"
20442292227,Gertie,Live Partner,Toast,22141788557.0,Gertrude's / Gertie's Group,gertie.nyc,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11211,P0,2024-08-05 09:49,,,Partner,Resy,1.0,5.0,22141788557,"357 Grand St, Brooklyn, NY 11211, USA"
20442418601,Her Name Was Carmen,Live Partner,Other (please add in account notes),20791002939.0,Her Name Was Carmen,carmennyc.com,"BB1, BB3 - Bar",New York,Soho,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10013,,2024-06-07 14:30,,Soho,Partner,Resy,1.0,2.0,20791002939,"527 Broome St, New York, NY 10013, USA"
20442167649,Ketchy Shuby,Live Partner,Toast,20790993975.0,Ketchy Shuby,ketchyshubynyc.com,BB3 - Bar,New York,Soho,Colin Camac,2024-04-24 15:45,,,P1,2024-08-05 21:25,,Soho,Partner,Resy,1.0,4.0,20790993975,"406 Broome St, New York, NY 10013, USA"
20442682976,K'far,Live Partner,Aloha,20697100379.0,BOKA Restaurant Group,kfarbrooklyn.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,,P0,,,Williamsburg,Partner,Resy,1.0,7.0,20697100379,"97 Wythe Ave, Brooklyn, NY 11249, USA"
20442579616,Lindens,Live Partner,,20629833582.0,Renwick Hospitality Group,lindensnyc.com,BB1,New York,Soho,Colin Camac,2024-04-24 15:45,,10013,P2,,,Soho,Partner,OpenTable,1.0,2.0,20629833582,"2 Renwick St, New York, NY 10013, USA"
20442130322,Gelso & Grand,Live Partner,Other (please add in account notes),20790863445.0,Gelso & Grand,gelsoandgrand.com,BB1,New York,Nolita,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,10013,P1,,,Nolita,Partner,,1.0,2.0,20790863445,"186 Grand St, New York, NY 10013, USA"
20442905729,Lighthouse,Live Partner,Toast,20790937247.0,Lighthouse,lighthousebk.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11211,P0,2024-07-30 13:29,,Williamsburg,Partner,Resy,1.0,9.0,20790937247,"Brooklyn, NY 11211, USA"
20442354706,Sereneco,Live Partner,Toast,,,sereneconyc.com,BB1,New York,Greenpoint,Colin Camac,2024-04-24 15:45,,11222,P1,2024-07-22 21:26,,Greenpoint,Partner,Resy,1.0,5.0,,"113 Franklin St, Brooklyn, NY 11222, USA"
20439025457,Meadowsweet,Live Partner,Toast,,,meadowsweetnyc.com,BB1,New York,Brooklyn,Maddie Weber,2024-04-24 15:45,,11211,P1,2024-07-30 15:35,Single Unit,Williamsburg,Partner,OpenTable,1.0,9.0,,"149 Broadway, Brooklyn, NY 11211, USA"
20442408742,Sunday in Brooklyn,Live Partner,Toast,21613759540.0,Sunday Hospitality Group,sundayinbrooklyn.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,11249,P0,,,Williamsburg,Partner,Resy,1.0,14.0,21613759540,"348 Wythe Ave, Brooklyn, NY 11249, USA"
20442418596,Pomp and Circumstance,Live Partner,Toast,20789818290.0,Pomp and Circumstance,pandcdining.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11211,P1,,,Williamsburg,Partner,Resy,1.0,7.0,20789818290,"577 Lorimer St, Brooklyn, NY 11211, USA"
20442374686,Diner,Live Partner,Square,20677521062.0,The Marlow Collective,dinernyc.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11249,P0,,,Williamsburg,Partner,Resy,1.0,8.0,20677521062,"85 Broadway, Brooklyn, NY 11249, USA"
20442445469,Greenpoint Fish & Market Restaurant,Live Partner,Toast,22142771125.0,Greenpoint Fish & Lobster Co Group,greenpointfish.com,BB1,New York,Greenpoint,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,11222,P0,2024-07-23 17:43,,Greenpoint,Partner,Resy,1.0,5.0,22142771125,"114 Nassau Ave, Brooklyn, NY 11222, USA"
20442709514,Rule of Thirds,Live Partner,Toast,21613759540.0,Sunday Hospitality Group,thirdsbk.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11222,P1,2024-07-18 13:35,,Williamsburg,Partner,Resy,1.0,12.0,21613759540,"171 Banker St, Brooklyn, NY 11222, USA"
20442501710,Nami Nori (Williamsburg),Live Partner,Toast,21615011433.0,Nami Nori Group;Nami Nori Group,naminori.nyc,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,10014,P1,2024-08-02 07:57,,,Partner,Resy,1.0,13.0,21613719624;21615011433,"236 N 12th St, Brooklyn, NY 11211, USA"
20442100353,Llama Inn,Live Partner,Toast,21615077815.0,The Llama Group,llamainnnyc.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Aayush Sanghrajka,11211,P0,2024-07-02 15:39,,Williamsburg,Partner,Resy,1.0,9.0,21615077815,"50 Withers St, Brooklyn, NY 11211, USA"
20442445467,Ensenada,Live Partner,,20790899253.0,Ensenada,ensenadanyc.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11211,P0,2024-07-23 18:23,,Williamsburg,Partner,Resy,1.0,5.0,20790899253,"168 Borinquen Pl, Brooklyn, NY 11211, USA"
20442739272,Laser Wolf,Live Partner,Aloha,20697100379.0,BOKA Restaurant Group,laserwolfbrooklyn.com,BB1,New York,Williamsburg,Colin Camac,2024-04-24 15:45,Rachel Shapiro,11249,Anchor,,,Williamsburg,Partner,Resy,1.0,8.0,20697100379,"97 Wythe Ave, Brooklyn, NY 11249, USA"
20441777694,Davey’s Ice Cream (EV),Live Partner,Square,21615107753.0,Davey's Ice Cream Group,daveysicecream.com,BB2,New York,East Village,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10003,P1,2024-07-23 11:45,,Greenpoint,Partner,Other (see below),1.0,6.0,21615107753,"309 E 9th St, New York, NY 10003, USA"
20441641827,Madame Vo,Live Partner,,21613748596.0,Madame Vo / Monsieur Vo Group,madamevo.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P1,,,East Village,Partner,Resy,1.0,3.0,21613748596,"212 E 10th St, New York, NY 10003, USA"
20441308161,Tappo NYC Thin Crust Pizza,Live Partner,Other (please add in account notes),21613725741.0,NYC Thin Crust Pizza,nycthincrust.com,BB1,New York,BK Misc,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10009,P1,,,Midtown,Partner,,1.0,7.0,21613725741,"49 W 24th St, New York, NY 10010, USA"
20442007733,Mah Ze Dahr WV,Live Partner,Toast,21613577495.0,Mah Ze Dahr Group,mahzedahrbakery.com,BB2,New York,West Village,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10011,P1,2024-08-01 10:47,,Financial District,Partner,,1.0,14.0,21613577495,"West Virginia, USA"
20441273106,Hanoi House,Live Partner,Toast,20789825613.0,Hanoi House,hanoihousenyc.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,,P0,2024-08-02 13:34,,East Village,Partner,Resy,1.0,3.0,20789825613,"119 St Marks Pl, New York, NY 10009, USA"
20441994846,Patisserie Fouet,Live Partner,Toast,21613583955.0,Cloud 9,fouetnyc.com,"BB1, BB2",New York,Greenwich Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P1,2024-07-12 16:18,,Greenwich Village,Partner,Resy,1.0,4.0,21613583955,"15 E 13th St, New York, NY 10003, USA"
20441641825,Decibel,Live Partner,Square,21615057493.0,Ban Rai / Decibel Group,sakebardecibel.com,BB3 - Bar,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P0,,,East Village,Partner,Resy,1.0,1.0,21615057493,"240 E 9th St, New York, NY 10003, USA"
20442140481,Unregular Pizza LES,Live Partner,Square,21612720494.0,Unregular Hospitality Group,unregularpizza.com,BB2,New York,Greenwich Village,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10003,P1,2024-08-01 11:30,,Greenwich Village,Partner,Other (see below),1.0,2.0,21612720494,"135 4th Ave, New York, NY 10003, USA"
20442137390,GupShup,Live Partner,Toast,20790976597.0,GupShup,gupshupnyc.com,BB1,New York,Gramercy,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10003,P0,2024-08-06 12:52,,Gramercy,Partner,Resy,1.0,6.0,20790976597,"115 E 18th St (Between Park Ave &, Irving Pl, New York, NY 10003, USA"
20442117489,Nudibranch,Live Partner,Toast,20791016248.0,Nudibranch,nudibranchnyc.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,,10003,P1,2024-06-03 17:02,Single Unit,East Village,Partner,OpenTable,1.0,3.0,20791016248,"125 1st Ave., New York, NY 10003, USA"
20442328184,Bobwhite Counter (East Village),Live Partner,Toast,21613814445.0,Bobwhite Counter Group,bobwhitecounter.com,BB2,New York,East Village,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10009,P1,2024-08-01 13:09,,Long Island City,Partner,Other (see below),1.0,4.0,21613814445,"94 Loisaida Ave, New York, NY 10009, USA"
20441224209,Ramen by Rā,Live Partner,Other (please add in account notes),20790843239.0,Ramen by Rā,ramenbyra.com,BB1,New York,Noho,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10012,P0,2024-07-29 13:30,,Noho,Partner,Resy,1.0,1.0,20790843239,"Inside The Bowery Market, 348 Bowery, New York, NY 10012, USA"
20439013976,The Stand,Live Partner,Toast,,,thestandnyc.com,BB1,New York,Union Square,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,10003,P2,,,Union Square,Partner,OpenTable,1.0,1.0,,"New York, NY 10003, USA"
20441641821,Loring Place,Live Partner,,,,loringplacenyc.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10011,P1,,,,Partner,,1.0,3.0,,"21 W 8th St, New York, NY 10011, USA"
20441791813,PDT,Live Partner,Toast,21615005327.0,Crif Dogs / PDT Group,pdtnyc.com,BB3 - Bar,New York,Manhattan,Colin Camac,2024-04-24 14:35,Rachel Shapiro,,P0,2024-07-31 12:20,,,Partner,,1.0,1.0,21615005327,"113 St Marks Pl, New York, NY 10009, USA"
20441684636,Isabelle’s Osteria,Live Partner,Toast,20659252773.0,Branded Restaurants,isabellesnyc.com,BB1,New York,Manhattan,Colin Camac,2024-04-24 14:35,,10003,P1,2024-07-24 15:00,Single Unit,,Partner,Resy,1.0,3.0,20659252773,"245 Park Ave S, New York, NY 10003, USA"
20441811719,The Standard Biergarten,Live Partner,Other (please add in account notes),22146385450.0,The Standard Hotels Group,standardhotels.com,BB2,New York,West Village,Colin Camac,2024-04-24 14:35,,10003,P1,2024-08-06 12:50,,West Village,Partner,Resy,1.0,9.0,22146385450,"848 Washington St, New York, NY 10014, USA"
20441256552,KYU NYC,Live Partner,Toast,22142726797.0,KYU Restaurants Group,kyurestaurants.com,BB1,New York,Noho,Colin Camac,2024-04-24 14:35,Aayush Sanghrajka,33127,P0,2024-07-17 17:58,,Noho,Partner,Resy,1.0,7.0,22142726797,"New York, NY, USA"
20442102071,Monsieur Vo,Live Partner,,21613748596.0,Madame Vo / Monsieur Vo Group,monsieurvonyc.com,BB1,New York,East Village,Colin Camac,2024-04-24 14:35,Rachel Shapiro,10003,P1,,,East Village,Partner,Resy,1.0,1.0,21613748596,"104 2nd Ave, New York, NY 10003, USA"
22247808826,The Roll,Signed,,,,therollsf.com,BB1,,,Michelle Pearsall,2024-08-05 14:31,,94123,,,Single Unit,,Opportunity,Other (see below),1.0,0.0,,"New York, NY, USA"
22018048612,Norman Rose Tavern,Signed,Toast,,,normanrosetavern.net,BB1,San Francisco,,Michelle Pearsall,2024-07-22 21:28,Aayush Sanghrajka,94559,,,Single Unit,,Partner,,1.0,1.0,,"New York, NY, USA"
21948518145,Spinning Bones,Signed,,,,spinningbones.com,,,,Michelle Pearsall,2024-07-17 15:52,,94501,,2024-07-23 19:06,,,Partner,,1.0,3.0,,"New York, NY, USA"
21944508972,Ivan Ramen,Signed,,,,ivanramen.com,,,,Alyssa Ritter,2024-07-17 11:54,,10002,,2024-08-06 12:26,,,Partner,,1.0,5.0,,"25 Clinton St, New York, NY 10002, USA"
21871546751,Cafe Maud / Rhymer's Club,Signed,,,,cafemaud.com,BB1,New York,East Village,Maddie Weber,2024-07-12 14:10,,10003,,,,,Opportunity,,1.0,1.0,,"132 2nd Ave, New York, NY 10003, USA"
21800481105,Ristobar,Signed,Toast,,,ristobarsf.com,BB1,,,Michelle Pearsall,2024-07-08 13:10,,94123,,2024-07-26 19:00,,,Partner,OpenTable,1.0,3.0,,"New York, NY, USA"
21733891423,Avotoasty (Bay Pl.),Signed,Toast,22141785677.0,Avotoasty Group,avotoasty.com,BB1,San Francisco,,Michelle Pearsall,2024-07-03 18:47,Aayush Sanghrajka,94610,,,,,Partner,,1.0,1.0,22141785677,"New York, NY, USA"
21733891214,"Avotoasty (California St., SF)",Signed,Toast,22141785677.0,Avotoasty Group,avotoasty.com,BB1,San Francisco,,Michelle Pearsall,2024-07-03 18:38,Aayush Sanghrajka,94111,P1,,,FiDi,Partner,,1.0,1.0,22141785677,"San Francisco, CA 94111, USA"
21710406189,"Pizzalicious (Castro St., SF)",Signed,,22141785726.0,Pizzalicious Group,pizzalicious.com,BB2,San Francisco,,Michelle Pearsall,2024-07-02 16:21,Aayush Sanghrajka,94114,,,,Castro,Partner,,1.0,1.0,22141785726,"New York, NY, USA"
21710405741,"Pizzalicious (Polk St., SF)",Signed,,22141785726.0,Pizzalicious Group,pizzalicious.com,BB2,San Francisco,,Michelle Pearsall,2024-07-02 16:15,Aayush Sanghrajka,94109,,,,Nob Hill,Partner,,1.0,1.0,22141785726,"New York, NY, USA"
21710405130,Pizzalicious (Union St. SF),Signed,Square,22141785726.0,Pizzalicious Group,pizzalicioussanfrancisco.com,BB2,San Francisco,,Michelle Pearsall,2024-07-02 16:05,Aayush Sanghrajka,94123,,,,Marina/Cow Hollow,Partner,,1.0,1.0,22141785726,"New York, NY, USA"
21708629792,"EARTHBAR (Union St., SF)",Signed,Toast,22142502820.0,Earthbar Group,Earthbar.com,BB2,San Francisco,,Michelle Pearsall,2024-07-02 15:47,Aayush Sanghrajka,94123,,,,Marina/Cow Hollow,Partner,,1.0,2.0,22142502820,"New York, NY, USA"
21691195255,Saucy Asian (Bay St.),Signed,Toast,22141785939.0,Saucy Asian Group,saucyasian.com,BB2,San Francisco,,Michelle Pearsall,2024-07-01 13:05,Aayush Sanghrajka,94608,,,,,Partner,,1.0,1.0,22141785939,"New York, NY, USA"
21678457149,"Rooster & Rice (Stevem's Creek Blvd., Santa Clara)",Signed,,22141786141.0,Rooster & Rice Group,roosterandrice.com,BB2,San Francisco,,Michelle Pearsall,2024-07-01 00:02,Aayush Sanghrajka,95050,,,,,Partner,,1.0,2.0,22141786141,"Santa Clara, CA 95050, USA"
21651314511,"Rooster & Rice (Stanyan, SF)",Signed,,22141786141.0,Rooster & Rice Group,roosterandrice.com,BB2,San Francisco,,Michelle Pearsall,2024-06-28 18:25,Aayush Sanghrajka,94118,,,,,Partner,,1.0,2.0,22141786141,"New York, NY, USA"
21647513246,Boto,Signed,,,,botosf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-28 13:27,Aayush Sanghrajka,94123,,,,Marina/Cow Hollow,Partner,OpenTable,1.0,1.0,,"New York, NY, USA"
21619421030,Beshraham,Signed,Toast,,,besharamsf.com,,,,Michelle Pearsall,2024-06-26 18:41,,94107,,2024-07-25 19:55,,,Partner,Resy,1.0,2.0,,"New York, NY, USA"
21613628832,Upside Pizza Greenpoint,Signed,,22141786281.0,Upside Pizza Group,,,,,,2024-06-26 13:27,,,,,,,Opportunity,,1.0,1.0,22141786281,"640 Manhattan Ave, Brooklyn, NY 11222, USA"
21615095390,Upside Pizza - UWS,Signed,,22141786281.0,Upside Pizza Group,,,,,,2024-06-26 13:27,,,,,,,Opportunity,,1.0,1.0,22141786281,"Upper West Side, New York, NY, USA"
21615119109,Upside Pizza Midtown East,Signed,,22141786281.0,Upside Pizza Group,,,,,,2024-06-26 13:27,,,,,,,Opportunity,,1.0,1.0,22141786281,"20 E 40th St, New York, NY 10016, USA"
21613566473,Upside Pizza Chelsea,Signed,,22141786281.0,Upside Pizza Group,,,,,,2024-06-26 13:27,,,,,,,Opportunity,,1.0,1.0,22141786281,"598 8th Ave, New York, NY 10018, USA"
21613781322,LadyFalconCoffeeClub Wawona,Signed,,,LadyFalconCoffeeClub Group,,,,,,2024-06-26 13:27,,,,,,,Opportunity,,1.0,0.0,21615108206,"New York, NY, USA"
21594176042,Rice Flour and Panna,Signed,,,,riceflourandpanna.com,BB2,San Francisco,,Michelle Pearsall,2024-06-25 13:10,Aayush Sanghrajka,,,,,Hayes Valley,Opportunity,OpenTable,1.0,1.0,,"New York, NY, USA"
21584017825,Toy Soldier,Signed,,,,toysoldiersf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-24 21:22,Aayush Sanghrajka,94104,P1,,,FiDi,Partner,Other (see below),1.0,1.0,,"New York, NY, USA"
21583582321,Trinity Bar & Restaurant,Signed,,,,bartrinitysf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-24 21:12,Aayush Sanghrajka,94123,P1,,,Cow Hollow/Marina,Partner,,1.0,1.0,,"New York, NY, USA"
21581366573,The Blue Light,Signed,,,,bluelightsf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-24 16:30,,94123,,2024-06-24 16:30,,Marina/Cow Hollow,Partner,,1.0,1.0,,"New York, NY, USA"
21495325856,"Avotoasty (Union St., SF)",Signed,Toast,22141785677.0,Avotoasty Group,avotoasty.com,BB1,San Francisco,,Michelle Pearsall,2024-06-18 18:53,Aayush Sanghrajka,94123,P1,2024-07-08 16:24,Multi Unit (1-5),Marina/Cow Hollow,Partner,,1.0,1.0,22141785677,"New York, NY, USA"
21396007605,INDO Restaurant & Lounge,Signed,Toast,,,indorestaurant.com,BB1,San Francisco,,Michelle Pearsall,2024-06-12 10:32,Aayush Sanghrajka,94306,,,,,Partner,OpenTable,1.0,2.0,,"New York, NY, USA"
21312782969,Dragon Horse,Signed,,,,minsgroupllc.com,BB1,San Francisco,,Michelle Pearsall,2024-06-07 20:29,Aayush Sanghrajka,94107,,2024-06-24 11:51,,,Partner,,1.0,2.0,,"New York, NY, USA"
21312782942,The Refuge,Signed,,21800723109.0,The Refuge,refugesc.com,BB3 - Bar,San Francisco,,Michelle Pearsall,2024-06-07 20:23,Michelle Pearsall,94107,,,,SoMa,Partner,,,1.0,21800723109,"New York, NY, USA"
21313470531,Blind Pig,Signed,,,,blindpigspeakeasy.com,BB3 - Bar,San Francisco,,Michelle Pearsall,2024-06-07 20:15,Aayush Sanghrajka,94109,,,Multi Unit (1-5),Lower Nob Hill,Partner,,1.0,1.0,,"New York, NY, USA"
21311222334,Outer Heaven,Signed,Toast,,,outerheaven.nyc,BB3 - Bar,New York,,Colin Camac,2024-06-07 16:01,Aayush Sanghrajka,10002,P1,,Single Unit,,Partner,,1.0,0.0,,"191 Chrystie St, New York, NY 10002, USA"
21271320224,Kebabwala,Signed,,21613565959.0,Unapologetic Foods,kebabwala.nyc,BB2,New York,,Colin Camac,2024-06-05 11:24,Aayush Sanghrajka,10003,,,,,Opportunity,,1.0,0.0,21613565959,"New York, NY 10003, USA"
21257869475,Sacred Taco,Signed,,,,sacredtacosf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-04 23:20,Aayush Sanghrajka,94123,P1,2024-06-24 11:52,Single Unit,Marina/Cow Hollow,Partner,,1.0,1.0,,"New York, NY, USA"
21247416165,Rowdy Rooster (Midtown),Signed,Toast,21613565959.0,Unapologetic Foods,rowdyrooster.com,BB2,New York,,Colin Camac,2024-06-04 12:21,Aayush Sanghrajka,10003,,,,,Partner,,1.0,0.0,21613565959,"149 1st Ave., New York, NY 10003, USA"
21234219880,Escape From New York Pizza-Downtown,Signed,,22028210715.0,Escape From New York Pizza Group;Escape From New York Pizza-Haight,escapefromnewyorkpizza.com,BB2,San Francisco,,Michelle Pearsall,2024-06-04 01:46,,94104,P1,,,,Partner,,1.0,1.0,22028210715;21234219636,"New York, NY, USA"
21204691712,Jang,Signed,,22142725762.0,Joodang / Jang Group,jangsf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-02 14:35,Aayush Sanghrajka,94102,P0,,Multi Unit (1-5),Hayes Valley,Partner,OpenTable,1.0,1.0,22142725762,"New York, NY, USA"
21204691596,JooDang,Signed,,22142725762.0,Joodang / Jang Group,joodangsf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-02 14:23,Aayush Sanghrajka,94102,P0,,Multi Unit (1-5),Tenderloin,Partner,OpenTable,1.0,1.0,22142725762,"New York, NY, USA"
21185458758,satosushisf.com,Signed,,21613670468.0,Mins Group,satosushisf.com,BB1,San Francisco,,Michelle Pearsall,2024-06-01 14:38,Aayush Sanghrajka,94109,P0,,Multi Unit (1-5),,Partner,,1.0,1.0,21613670468,"New York, NY, USA"
21184432407,satoomakase.com,Signed,,21613670468.0,Mins Group,satoomakase.com,BB1,San Francisco,,Michelle Pearsall,2024-06-01 14:26,Aayush Sanghrajka,94109,P0,,Multi Unit (1-5),Nob Hill,Partner,OpenTable,1.0,0.0,21613670468,"New York, NY, USA"
21615043466,Mins Group,Signed,,,,minsgroupllc.com,,San Francisco,,Michelle Pearsall,2024-06-01 14:21,,,,2024-06-24 22:55,,,Partner,,,1.0,,"New York, NY, USA"
21150035458,sushihakkosf.com,Signed,,21613670468.0,Mins Group,sushihakkosf.com,BB1,San Francisco,,Michelle Pearsall,2024-05-31 01:51,Aayush Sanghrajka,94123,P0,,Multi Unit (1-5),,Partner,OpenTable,1.0,1.0,21613670468,"New York, NY, USA"
21138967155,Owlbear Cafe,Signed,Toast,,,,BB2,,,,2024-05-30 13:31,,,,,,,Partner,,1.0,1.0,,"New York, NY, USA"
